"plot_id","group_id","species","dbh_class_index","basal_cm2_ha"
"1393_2",prunus_serotina_1393_2,Prunus serotina,4,1104.5000000000000000000000
"1268_3",acer_negundo_1268_3,Acer negundo,2,962.0000000000000000000
"1008_1","1008_1st",Liriodendron tulipifera,11,38718.558659167375
"1277_1","1277_1st",Fraxinus sp.,6,21645.000000000000000000000
Large-008_1,ligustrum_vulgare_Large-008_1,Ligustrum vulgare,0,92.261000000000000000000000
"1201_1","1201_1st",Carpinus caroliniana,4,2209.000000000000000000
"1286_3",ostrya_virginiana_1286_3,Ostrya virginiana,3,110.4000000000000000000000
"1097_1","1097_1st",Tilia americana,6,2405.000000000000000000000
"1379_2",crataegus_sp.2_1379_2,Crataegus sp.,2,48.1000000000000000000
"1324_1","1324_1st",Acer rubrum,10,11040.00000000000000000000
"1090_2","1090_2nd",Standing dead,5,1227.000000000000000000000
WC Woodlot 2023 A_1,prunus_serotina_WC Woodlot 2023 A_1,Prunus serotina,4,1325.4000000000000000000000
"3479_1","3479_1st",Acer saccharum,3,5630.4000000000000000000000
"1171_3",carya_cordiformis_1171_3,Carya cordiformis,5,2045.000000000000000000000
"3428_2",magnolia_acuminata_3428_2,Magnolia acuminata,1,1.963000000000000000000000
"1178_3",nyssa_sylvatica_1178_3,Nyssa sylvatica,4,441.8000000000000000000000
"3440_2",acer_saccharum_3440_2,Acer saccharum,7,7952.000000000000000000000
"3980_1","3980_1st",Catalpa bignoniodes,3,552.0000000000000000000000
"1067_2","1067_2nd",Quercus rubra,10,11040.00000000000000000000
X-Large-014_1,fagus_grandifolia_X-Large-014_1,Fagus grandifolia,2,24.05000000000000000000000
"1034_2","1034_2nd",Quercus rubra,5,6135.000000000000000000000
"1298_1","1298_1st",Standing dead,6,9620.000000000000000000000
"3461_2",rubus_allegheniensis_3461_2,Rubus allegheniensis,1,176.67000000000000000000
"3370_3",acer_saccharum_3370_3,Acer saccharum,10,22080.00000000000000000000
"1240_3",acer_saccharum_1240_3,Acer saccharum,5,1227.000000000000000000000
"1330_1","1330_1st",Pyrus sp.,4,883.600000000000000000
"1155_2",berberis_thunbergii_1155_2,Berberis thunbergii,0,5.889000000000000000000000
"1243_2",acer_saccharum_1243_2,Acer saccharum,3,6403.2000000000000000000000
"1071_3",crataegus_sp.1_1071_3,Crataegus sp.,3,110.4000000000000000000000
"1277_1","1277_1st",Ulmus sp.,1,1.963000000000000000000000
"1252_3",standing_dead_1252_3,Standing dead,3,331.2000000000000000000000
"1128_3",liriodendron_tulipifera_1128_3,Liriodendron tulipifera,8,14850.00000000000000000000
"3386_3",fraxinus_pennsylvanica_3386_3,Fraxinus pennsylvanica,8,5940.00000000000000000000
"1374_1","1374_1st",Fraxinus sp.,5,2454.000000000000000000000
"1146_2",acer_saccharum_1146_2,Acer saccharum,1,7.852000000000000000000000
VIBI78_1,picea_abies_VIBI78_1,Picea abies,10,11040.00000000000000000000
"1031a_3",acer_saccharum_1031a_3,Acer saccharum,10,33120.00000000000000000000
"1105_3",carpinus_caroliniana_1105_3,Carpinus caroliniana,3,220.8000000000000000000000
"1125_3",picea_abies_1125_3,Picea abies,5,1227.000000000000000000000
"1291_3",acer_saccharum_1291_3,Acer saccharum,7,3976.000000000000000000000
"1249_3",crataegus_sp.1_1249_3,Crataegus sp.,2,120.25000000000000000000000
"1275_1","1275_1st",Standing dead,4,2209.0000000000000000000000
"2531_1",acer_saccharum_2531_1,Acer saccharum,4,3534.4000000000000000000000
"1039_2","1039_2nd",Crataegus sp.,2,72.15000000000000000000000
Large-101_1,viburnum_plicatum_Large-101_1,Viburnum plicatum,0,7.852000000000000000000000
"1231_1","1231_1st",Acer saccharum,5,1227.000000000000000000000
"1003_1","1003_1st",Acer rubrum,4,2209.0000000000000000000000
"1201_1","1201_1st",Acer rubrum,2,60.12500000000000000000000
"1061_3",quercus_alba_1061_3,Quercus alba,11,48585.515785929500
"3668_2","3668_2nd",Liriodendron tulipifera,11,115664.959205011600
Large-103_1,carya_cordiformis_Large-103_1,Carya cordiformis,2,24.05000000000000000000000
"1060_3",acer_saccharum_1060_3,Acer saccharum,11,152097.459429978000
VIBI59_1,acer_saccharum_VIBI59_1,Acer saccharum,2,72.15000000000000000000000
"1372_1","1372_1st",Salix sp.,7,3976.000000000000000000000
"1052_2","1052_2nd",Acer negundo,8,7425.00000000000000000000
"1006_1","1006_1st",Fagus grandifolia,6,2405.000000000000000000000
VIBI028_1,VIBI028_1st,Amelanchier arborea,2,48.1000000000000000000
SC294CCGrant_1,vitis_aestivalis_SC294CCGrant_1,Vitis aestivalis,5,1227.000000000000000000000
"1065_3",fraxinus_pennsylvanica_1065_3,Fraxinus pennsylvanica,2,408.85000000000000000000000
"1230_3",standing_dead_1230_3,Standing dead,6,12025.000000000000000000000
"1171_1","1171_1st",Standing dead,4,736.3333333333333333333333
"1272_2",fagus_grandifolia_1272_2,Fagus grandifolia,4,883.6000000000000000000000
"1031a_3",acer_rubrum_1031a_3,Acer rubrum,6,2405.000000000000000000000
"1312_1","1312_1st",Fagus grandifolia,4,15463.000000000000000000
"1175_3",fagus_grandifolia_1175_3,Fagus grandifolia,6,2405.000000000000000000000
"3452_2",ulmus_sp.1_3452_2,Ulmus sp.,2,1202.5000000000000000000
"1219a_3",acer_saccharum_1219a_3,Acer saccharum,5,3681.000000000000000000000
"3457_2",acer_rubrum_3457_2,Acer rubrum,4,441.8000000000000000000000
"3483_1","3483_1st",Lindera benzoin,2,48.1000000000000000000
Large-066_1,standing_dead_Large-066_1,Standing dead,10,27600.00000000000000000000
VIBI63_1,vitis_riparia_VIBI63_1,Vitis riparia,3,110.4000000000000000000000
"1010_2","1010_2nd",Fraxinus sp.,8,17820.00000000000000000000
"3033_1",fagus_grandifolia_3033_1,Fagus grandifolia,2,48.1000000000000000000
"3381_3",vitis_riparia_3381_3,Vitis riparia,2,48.10000000000000000000000
"3402_1","3402_1st",Viburnum prunifolium,1,19.63000000000000000000
"1153_2",berberis_thunbergii_1153_2,Berberis thunbergii,0,3.926000000000000000000000
"1310_2",standing_dead_1310_2,Standing dead,3,552.0000000000000000000000
"1293_1","1293_1st",Standing dead,4,736.3333333333333333333333
Large-113_1,acer_saccharinum_Large-113_1,Acer saccharinum,2,30.06250000000000000000000
"1325_1","1325_1st",Ligustrum vulgare,0,1.963000000000000000000000
"1149_1","1149_1st",Liriodendron tulipifera,4,441.8000000000000000000000
VIBI84_1,frangula_alnus_VIBI84_1,Frangula alnus,1,107.96500000000000000000
"1010_2","1010_2nd",Acer saccharum,7,11928.000000000000000000000
"1140_1","1140_1st",Acer saccharum,6,12025.000000000000000000000
VIBI011_1,VIBI011_1st,Prunus serotina,4,552.2500000000000000000000
"1055_1","1055_1st",Prunus cerasus,4,1104.5000000000000000000000
"1237_2",acer_saccharum_1237_2,Acer saccharum,10,11040.00000000000000000000
"1039_2","1039_2nd",Quercus rubra,3,110.4000000000000000000000
"1216_2",robinia_pseudoacacia_1216_2,Robinia pseudoacacia,9,8300.00000000000000000000
"1276_3",tilia_americana_1276_3,Tilia americana,6,2405.000000000000000000000
"1322_2",acer_nigrum_1322_2,Acer nigrum,5,1533.750000000000000000000
"1359_1","1359_1st",Ostrya virginiana,4,2650.8000000000000000000000
"2080_1",nyssa_sylvatica_2080_1,Nyssa sylvatica,4,441.8000000000000000000000
"1351_2",robinia_pseudoacacia_1351_2,Robinia pseudoacacia,8,5940.00000000000000000000
"1055_1","1055_1st",Standing dead,1,9.815000000000000000000000
"1304_1","1304_1st",Betula alleghaniensis,9,16600.00000000000000000000
"3033_1",quercus_rubra_3033_1,Quercus rubra,6,4810.000000000000000000000
X-Large-19_1,acer_rubrum_X-Large-19_1,Acer rubrum,15,13461.410361366900
"1153_3",rubus_allegheniensis_1153_3,Rubus allegheniensis,0,7.85200000000000000000
"1013_3",ulmus_americana_1013_3,Ulmus americana,11,26405.086253422200
"1266_3",toxicodendron_radicans_1266_3,Toxicodendron radicans,3,220.8000000000000000000000
"1252_1","1252_1st",Crataegus sp.,3,1545.6000000000000000000000
VIBI028_1,VIBI028_1st,Hamamelis virginiana,2,24.05000000000000000000000
"1205_1","1205_1st",Rhamnus frangula,1,4.907500000000000000000000
"1119_3",quercus_rubra_1119_3,Quercus rubra,2,120.25000000000000000000000
"1058_3",populus_deltoides_1058_3,Populus deltoides,13,46735.746031495900
"1156_1","1156_1st",Acer saccharinum,6,4810.00000000000000000
"1050_3",fagus_grandifolia_1050_3,Fagus grandifolia,4,4859.8000000000000000000000
"1358_1","1358_1st",Picea abies,7,23856.000000000000000000000
"3421_3",acer_rubrum_3421_3,Acer rubrum,7,15904.000000000000000000000
"1159_1","1159_1st",Liriodendron tulipifera,4,441.8000000000000000000000
"1159_1","1159_1st",Celastrus orbiculatus,2,48.1000000000000000000
"1277_2",liriodendron_tulipifera_1277_2,Liriodendron tulipifera,2,72.15000000000000000000000
VIBI005_1,VIBI005_1st,Carya cordiformis,2,60.12500000000000000000000
"3402_2",rosa_multiflora_3402_2,Rosa multiflora,0,9.81500000000000000000
VIBI71_1,acer_saccharum_VIBI71_1,Acer saccharum,2,168.35000000000000000000000
VIBI022_1,VIBI022_1st,Hamamelis virginiana,2,24.05000000000000000000000
"1350_2",acer_saccharum_1350_2,Acer saccharum,3,3312.0000000000000000000000
"1003_1","1003_1st",Fagus grandifolia,1,43.186000000000000000000000
"1054_1","1054_1st",Acer negundo,2,288.6000000000000000000
Large-021_1,crataegus_sp.1_Large-021_1,Crataegus sp.,3,966.0000000000000000000000
Large-023_1,standing_dead_Large-023_1,Standing dead,4,10603.200000000000000000
VIBI76_1,vitis_aestivalis_VIBI76_1,Vitis aestivalis,4,883.600000000000000000
Large-100_1,standing_dead_Large-100_1,Standing dead,5,6135.000000000000000000000
"1316_2",prunus_serotina_1316_2,Prunus serotina,6,2405.000000000000000000000
"1299_2",aesculus_glabra_1299_2,Aesculus glabra,1,1.963000000000000000000000
"3596_3",standing_dead_3596_3,Standing dead,6,2405.000000000000000000000
"1287_2",prunus_serotina_1287_2,Prunus serotina,11,183093.119408642100
Large-127_1,standing_dead_Large-127_1,Standing dead,1,34.35250000000000000000
"1297_3",ulmus_americana_1297_3,Ulmus americana,7,3976.000000000000000000000
"1045_2","1045_2nd",Acer rubrum,7,3976.000000000000000000000
"1394_1","1394_1st",Carpinus caroliniana,2,168.35000000000000000000000
Large-127_1,viburnum_plicatum_Large-127_1,Viburnum plicatum,2,60.12500000000000000000000
"1261_3",ulmus_rubra_1261_3,Ulmus rubra,1,5.889000000000000000000000
"1329_1","1329_1st",Standing dead,4,441.8000000000000000000000
"1312_2",prunus_serotina_1312_2,Prunus serotina,4,883.6000000000000000000000
"1069_3",toxicodendron_radicans_1069_3,Toxicodendron radicans,3,220.8000000000000000000000
"1026_1","1026_1st",Standing dead,2,120.25000000000000000000000
"1047_1","1047_1st",Cornus florida,2,72.15000000000000000000000
"1159_1","1159_1st",Prunus serotina,4,441.8000000000000000000000
LtoL-013_1,berberis_thunbergii_LtoL-013_1,Berberis thunbergii,0,235.56000000000000000000
X-Large-003_1,fraxinus_sp.1_X-Large-003_1,Fraxinus sp.,6,2405.000000000000000000000
Large-066_1,fraxinus_pennsylvanica_Large-066_1,Fraxinus pennsylvanica,3,2484.0000000000000000000000
"1200_3",amelanchier_sp.1_1200_3,Amelanchier sp.,1,1.963000000000000000000000
"1009_2","1009_2nd",Standing dead,4,3976.2000000000000000000000
Large-062_1,crataegus_sp.1_Large-062_1,Crataegus sp.,3,220.800000000000000000
"1295_1","1295_1st",Fagus grandifolia,4,883.600000000000000000
Large-034_1,standing_dead_Large-034_1,Standing dead,11,66650.144782968900
"1072_4",prunus_avium_1072_4,Prunus avium,5,1227.000000000000000000000
"1175_2",acer_rubrum_1175_2,Acer rubrum,5,3681.000000000000000000000
Large-094_1,crataegus_sp.1_Large-094_1,Crataegus sp.,2,60.12500000000000000000000
"1338_1","1338_1st",Acer nigrum,5,23313.000000000000000000000
"1297_2",standing_dead_1297_2,Standing dead,9,8300.00000000000000000000
"1400_2",frangula_alnus_1400_2,Frangula alnus,1,5.88900000000000000000
"1317a_2",standing_dead_1317a_2,Standing dead,6,4810.000000000000000000000
Weintraub_2019_2_1,standing_dead_Weintraub_2019_2_1,Standing dead,4,883.6000000000000000000000
"1053_1","1053_1st",Tilia americana,3,220.8000000000000000000000
"1217_1","1217_1st",Fraxinus sp.,5,1227.000000000000000000000
"1254_1","1254_1st",Vitis riparia,4,1767.2000000000000000000000
"1150_2",acer_saccharum_1150_2,Acer saccharum,11,29070.570540360500
"1019_3",acer_rubrum_1019_3,Acer rubrum,11,35965.345397377700
"1208_1","1208_1st",Liriodendron tulipifera,4,1767.200000000000000000
"1053_2","1053_2nd",Fraxinus pennsylvanica,1,23.556000000000000000000000
Large-083_1,standing_dead_Large-083_1,Standing dead,4,6627.0000000000000000000000
VIBI84_1,toxicodendron_radicans_VIBI84_1,Toxicodendron radicans,1,9.815000000000000000000000
Large-018_1,rosa_multiflora_Large-018_1,Rosa multiflora,0,137.41000000000000000000
"1309_1","1309_1st",Acer rubrum,7,3976.000000000000000000000
Exclosure15SC_inside_spring2015_1,fagus_grandifolia_Exclosure15SC_inside_spring2015_1,Fagus grandifolia,2,1683.5000000000000000000
"1371_2",crataegus_sp.1_1371_2,Crataegus sp.,1,34.352500000000000000000000
"1316_1","1316_1st",Acer saccharum,7,11928.000000000000000000000
"1126a_3",toxicodendron_radicans_1126a_3,Toxicodendron radicans,2,96.2000000000000000000
wetlandflipflopA_1,fraxinus_pennsylvanica_wetlandflipflopA_1,Fraxinus pennsylvanica,9,16600.00000000000000000000
Large-062_1,acer_rubrum_Large-062_1,Acer rubrum,11,25071.872871055000
VIBI020_1,VIBI020_1st,Fagus grandifolia,4,3313.5000000000000000000000
"1026_2","1026_2nd",Fagus grandifolia,3,220.8000000000000000000000
"3443_1","3443_1st",Acer rubrum,2,240.50000000000000000000000
Large-008_1,standing_dead_Large-008_1,Standing dead,9,24900.00000000000000000000
VIBI018_1,VIBI018_1st,Fagus grandifolia,3,1932.0000000000000000000000
"1083_1","1083_1st",Smilax rotundifolia,1,1.963000000000000000000000
"1261_3",ulmus_rubra_1261_3,Ulmus rubra,4,441.8000000000000000000000
"1086_3",acer_negundo_1086_3,Acer negundo,7,27832.000000000000000000000
"3422_1","3422_1st",Cornus racemosa,2,120.2500000000000000000
X-Large-005_1,acer_negundo_X-Large-005_1,Acer negundo,10,27600.00000000000000000000
"3378_3",standing_dead_3378_3,Standing dead,5,1227.000000000000000000000
"1065_2","1065_2nd",Rosa setigera,0,56.927000000000000000000000
"3413_1","3413_1st",Prunus serotina,6,2405.000000000000000000000
"1263_2",rosa_multiflora_1263_2,Rosa multiflora,0,19.63000000000000000000
"1162_1","1162_1st",Acer saccharum,6,3006.250000000000000000000
"1103_3",acer_saccharum_1103_3,Acer saccharum,3,6844.800000000000000000
"1150_1","1150_1st",Carya ovata,11,14522.012041218800
"1091_2","1091_2nd",Crataegus sp.,3,220.800000000000000000
JacksonWetWoods_1,hamamelis_virginiana_JacksonWetWoods_1,Hamamelis virginiana,3,220.800000000000000000
"1147_1","1147_1st",Standing dead,5,1227.000000000000000000000
"1286_3",berberis_thunbergii_1286_3,Berberis thunbergii,0,1.963000000000000000000000
"3420_1","3420_1st",Crataegus sp.,2,60.12500000000000000000000
"1058_3",acer_negundo_1058_3,Acer negundo,8,29700.00000000000000000000
"1155_2",acer_rubrum_1155_2,Acer rubrum,7,7952.000000000000000000000
"3443_1","3443_1st",Carya ovata,7,7952.000000000000000000000
"1210_1","1210_1st",Liriodendron tulipifera,8,17820.00000000000000000000
"1060_1","1060_1st",Carpinus caroliniana,4,1104.5000000000000000000000
"1296_3",fagus_grandifolia_1296_3,Fagus grandifolia,1,19.63000000000000000000
Large-072_1,ligustrum_vulgare_Large-072_1,Ligustrum vulgare,0,164.892000000000000000000000
VIBI74_1,tilia_americana_VIBI74_1,Tilia americana,3,220.8000000000000000000000
"3394_3",fagus_grandifolia_3394_3,Fagus grandifolia,11,37101.580920364800
"1051_3",acer_rubrum_1051_3,Acer rubrum,6,2405.000000000000000000000
Large-075_1,cornus_florida_Large-075_1,Cornus florida,3,828.000000000000000000
"1161_1","1161_1st",Pinus nigra,9,41500.00000000000000000000
"1144_1","1144_1st",Cornus florida,3,110.4000000000000000000000
"1206_1","1206_1st",Quercus palustris,11,52810.172506844400
Wetlandflipflopa_4,aesculus_glabra_Wetlandflipflopa_4,Aesculus glabra,1,5.889000000000000000000000
"1155_1","1155_1st",Acer rubrum,4,3976.2000000000000000000000
"3455_1","3455_1st",Prunus cerasus,6,2405.000000000000000000000
"3425_2",acer_saccharum_3425_2,Acer saccharum,11,33081.049182116900
VIBI85_1,standing_dead_VIBI85_1,Standing dead,2,4208.75000000000000000000000
"1347_2",sassafras_albidum_1347_2,Sassafras albidum,8,5940.00000000000000000000
"1055_2","1055_2nd",Prunus serotina,3,276.0000000000000000000000
"1379_2",acer_rubrum_1379_2,Acer rubrum,6,4810.00000000000000000
"3365_2","3365_2nd",Vitis aestivalis,2,24.05000000000000000000000
"1159_3",populus_deltoides_1159_3,Populus deltoides,11,56345.171100480000
"1104_2",ligustrum_vulgare_1104_2,Ligustrum vulgare,0,706.68000000000000000000
"3452_3",quercus_alba_3452_3,Quercus alba,12,95445.119107793000
"3461_1","3461_1st",Rubus allegheniensis,0,235.56000000000000000000
"1161_2",fagus_grandifolia_1161_2,Fagus grandifolia,2,24.05000000000000000000000
"1396_2",picea_abies_1396_2,Picea abies,13,50006.693762597200
"3453_1","3453_1st",Standing dead,4,6185.2000000000000000000000
"1135a_3",standing_dead_1135a_3,Standing dead,7,11928.000000000000000000000
"1155_3",fagus_grandifolia_1155_3,Fagus grandifolia,3,2760.0000000000000000000000
"1263_2",frangula_alnus_1263_2,Frangula alnus,0,4.907500000000000000000000
"1194_1","1194_1st",Rosa multiflora,0,117.78000000000000000000
"1044_1","1044_1st",Acer rubrum,4,441.8000000000000000000000
"1362_1","1362_1st",Ulmus americana,5,2454.000000000000000000000
VIBI006_1,VIBI006_1st,Acer saccharum,1,15.704000000000000000000000
VIBI73_1,lindera_benzoin_VIBI73_1,Lindera benzoin,0,35.334000000000000000000000
"1211_2",prunus_serotina_1211_2,Prunus serotina,11,27247.111624400600
VIBI044_1,VIBI044_1st,Prunus serotina,1,13.741000000000000000000000
"3362_3",tilia_americana_3362_3,Tilia americana,11,17128.670005718600
"1124_1","1124_1st",Ulmus americana,3,110.4000000000000000000000
Large-016_1,standing_dead_Large-016_1,Standing dead,10,18400.00000000000000000000
"3452_3",rhamnus_cathartica_3452_3,Rhamnus cathartica,3,552.0000000000000000000000
"3417_2",tsuga_canadensis_3417_2,Tsuga canadensis,6,9620.000000000000000000000
"3423_3",ulmus_americana_3423_3,Ulmus americana,3,331.2000000000000000000000
"1312_1","1312_1st",Fagus grandifolia,3,6292.800000000000000000
"3455_1","3455_1st",Lonicera morrowii,0,147.22500000000000000000
"1307_1","1307_1st",Fraxinus sp.,10,55200.00000000000000000000
"1219_1","1219_1st",Pinus strobus,8,23760.00000000000000000000
"1298_1","1298_1st",Prunus virginiana,2,72.1500000000000000000
"1332_2",acer_saccharum_1332_2,Acer saccharum,10,22080.00000000000000000000
VIBI050_1,VIBI050_1st,Carya cordiformis,1,7.852000000000000000000000
"1075_2","1075_2nd",Toxicodendron radicans,1,6.543333333333333333333333
VIBI020_1,VIBI020_1st,Standing dead,2,180.37500000000000000000000
"1179_1","1179_1st",Toxicodendron radicans,2,360.7500000000000000000
"1299_1","1299_1st",Lonicera maackii,0,255.19000000000000000000
"1146_1","1146_1st",Fagus grandifolia,1,1.963000000000000000000000
X-Large-004_1,acer_saccharum_X-Large-004_1,Acer saccharum,3,110.4000000000000000000000
"1124_1","1124_1st",Pinus strobus,6,2405.000000000000000000000
Large-023_1,fraxinus_nigra_Large-023_1,Fraxinus nigra,5,7362.000000000000000000000
"1105_1","1105_1st",Amelanchier sp.,3,110.4000000000000000000000
"1040_2","1040_2nd",Acer saccharinum,12,16402.962102739400
Large-114_1,prunus_serotina_Large-114_1,Prunus serotina,3,441.6000000000000000000000
"1396_2",picea_abies_1396_2,Picea abies,12,115237.074285592500
Large-061_1,quercus_rubra_Large-061_1,Quercus rubra,5,2454.000000000000000000000
VIBI002_1,VIBI002_1st,Quercus alba,11,23844.766780562900
"1002_1","1002_1st",Vitis aestivalis,1,3.92600000000000000000
"1019_1","1019_1st",Standing dead,3,220.8000000000000000000000
"3964_1","3964_1st",Standing dead,1,3.926000000000000000000000
